call_id,call_datetime,agent_id,country,campaign_id,lead_id,attempt_number,dialer_status,talk_seconds,wrap_seconds,disposition,recording_flag
CALLG5DWCMEHQY,2025-07-15T01:04:14,AGYQO89L,ZM,CAMPW2PCN9T8,LEADQ4VHU4BA,3,CONNECTED,273,8,NOT_INTERESTED,Y
CALLTB2RNK4ISY,2025-07-15T01:14:02,AGZAQ3UZ,UG,CAMPIBLJH75L,LEADADPZ9Q8S,2,CONNECTED,281,5,NOT_INTERESTED,N
CALL5P8AACJ72H,2025-07-15T01:15:55,AGRBLB8T,KE,CAMPPQK51FPK,LEADW8MYZDCQ,3,ABANDONED,0,0,,Y
CALLEJUCM2WLNM,2025-07-15T01:33:21,AGV1FFOF,UG,CAMPJ5PHT0HL,LEADXID4N1U3,3,CONNECTED,41,10,TECH_ISSUE,Y
CALLSS3UENCI16,2025-07-15T01:41:44,AGYVKP6E,KE,CAMPXEPQ85JS,LEADHI8H7PR2,1,CONNECTED,282,20,CALLBACK,Y
CALLWKJE8JN8UH,2025-07-15T01:45:27,AGSOAVA6,KE,CAMPXEPQ85JS,LEADKRM8J5EC,1,CONNECTED,166,28,,Y
CALLBMH59PAXOV,2025-07-15T01:55:27,AG5U2691,UG,CAMPIBLJH75L,LEADQIN9N6XC,1,NO_ANSWER,0,0,,Y
CALLZS1BIR89UB,2025-07-15T02:03:28,AG5U2691,ZM,CAMPW2PCN9T8,LEADO5YBRJNM,4,CONNECTED,138,60,WRONG_NUMBER,N
CALLMJSW5V1L0A,2025-07-15T02:41:24,AG3H93SI,ZM,CAMPJIUJV6OH,LEADE3QABCE2,2,CONNECTED,57,5,CALLBACK,Y
CALLNZ0IVSIXB9,2025-07-15T02:49:23,AGABCZ7E,GH,CAMPX1945NQ4,LEADXB9YO18P,1,NO_ANSWER,0,0,,N
CALLZT4LH19L8O,2025-07-15T02:52:05,AGRBLB8T,UG,CAMPJ5PHT0HL,LEADVWPVS7HZ,3,BUSY,0,0,,Y
CALL2XI9JZ4WNY,2025-07-15T03:07:41,AG6D6SUZ,KE,CAMPFD0TVBDI,LEAD9X5JZ6KF,3,CONNECTED,86,5,OTHER,Y
CALLAUJC2DWRJ9,2025-07-15T03:14:16,AGG7V6TV,UG,CAMPIBLJH75L,LEADMZQRSJZO,3,CONNECTED,131,69,SALE,N
CALL67GF9NHZNF,2025-07-15T03:51:59,AGNADA1K,KE,CAMPXEPQ85JS,LEADRBKN3DKV,2,NO_ANSWER,0,0,,Y
CALLXJUS1BJHVE,2025-07-15T04:18:32,AGJAZF74,KE,CAMPVF1T2TAL,LEADY8NYFWDC,2,CONNECTED,34,5,NOT_INTERESTED,Y
CALLJQYO7RW5NY,2025-07-15T04:19:42,AGVRO5X1,ZM,CAMPJIUJV6OH,LEAD6T94OW3L,3,NO_ANSWER,0,0,,Y
CALLBDFAYSPROT,2025-07-15T04:20:08,AGXOWRG1,GH,CAMP7XVG0FN9,LEADUL6LGJLP,1,BUSY,0,0,,Y
CALL17DHMFGF7H,2025-07-15T04:23:33,AGE1KLYR,ZM,CAMPJIUJV6OH,LEAD1K7F5OA3,3,NO_ANSWER,0,0,,Y
CALLTBSIX0OIII,2025-07-15T04:28:52,AGAWRHQS,UG,CAMPJ5PHT0HL,LEAD2HVNKVON,1,BUSY,0,0,,Y
CALL5VYZOD1KGM,2025-07-15T04:31:54,AGX7X8W4,UG,CAMPIBLJH75L,LEADLCWBPA27,1,BUSY,0,0,,Y
CALLCLYVMZSV66,2025-07-15T04:39:04,AGP62LTG,GH,CAMP7XVG0FN9,LEADD8H4ZPAT,3,CONNECTED,257,5,NOT_INTERESTED,Y
CALLCON8KRYM0Z,2025-07-15T05:27:15,AGN8S7YV,KE,CAMPVF1T2TAL,LEAD5APO4LJE,2,CONNECTED,382,5,CALLBACK,Y
CALL6B7V5APV6C,2025-07-15T05:32:29,AGRBLB8T,UG,CAMPIBLJH75L,LEADRKBZWB1U,4,NO_ANSWER,0,0,,Y
CALLLQNKKVBEY2,2025-07-15T05:50:03,AGZPEUWD,KE,CAMPPQK51FPK,LEAD0GV812HN,1,CONNECTED,10,18,WRONG_NUMBER,Y
CALLC5GTE157SU,2025-07-15T06:33:41,AGYJEEDP,UG,CAMPIBLJH75L,LEADGZDPYHZN,3,NO_ANSWER,0,0,,Y
CALL3651ABA2HJ,2025-07-15T07:11:39,AGYQO89L,ZM,CAMPJIUJV6OH,LEAD3FJPO4DI,4,CONNECTED,36,45,NOT_INTERESTED,Y
CALLVNFW3XIRHM,2025-07-15T08:20:56,AG5U2691,UG,CAMPJ5PHT0HL,LEADQK820PS5,5,CONNECTED,35,48,CALLBACK,Y
CALLNV7K56OF5C,2025-07-15T08:37:57,AGHJQMQU,KE,CAMPVF1T2TAL,LEADSJ21GTCH,2,CONNECTED,10,5,TECH_ISSUE,Y
CALL789A6D62NI,2025-07-15T08:39:01,AGZAQ3UZ,ZM,CAMPW2PCN9T8,LEADI0PESGBM,3,CONNECTED,94,33,CALLBACK,Y
CALLUKNHPNZYVU,2025-07-15T08:50:42,AGIT6YA0,KE,CAMPVF1T2TAL,LEAD7DCBHHLK,2,CONNECTED,17,5,NOT_INTERESTED,Y
CALL2BIGSUZHHO,2025-07-15T08:56:31,AGNA46N0,GH,CAMPX1945NQ4,LEADZF4NUB5X,2,NO_ANSWER,0,0,,Y
CALLCSHUGE00FR,2025-07-15T09:01:55,AGJNJ0KX,ZM,CAMPJIUJV6OH,LEADO37U9SSB,4,RING,0,0,,Y
CALLNY85YVY0MR,2025-07-15T09:22:36,AGO1XQOV,KE,CAMPLC58DRC1,LEADMPIOYGGV,2,CONNECTED,425,30,CALLBACK,Y
CALLS5MHB5OHTA,2025-07-15T10:01:30,AGKHYB0R,ZM,CAMPW2PCN9T8,LEAD417VF0JQ,3,NO_ANSWER,0,0,,Y
CALLD8QU30EX7K,2025-07-15T10:05:28,AG3H93SI,ZM,CAMPJIUJV6OH,LEADY20479T6,2,CONNECTED,10,22,CALLBACK,Y
CALLI3YVJNMBE4,2025-07-15T10:14:28,AGNJXCML,ZM,CAMPJIUJV6OH,LEAD7H4PZNGV,3,CONNECTED,341,6,WRONG_NUMBER,Y
CALL1XAKMIL3BK,2025-07-15T10:29:24,AG81GX5Y,ZM,CAMPJIUJV6OH,LEADI8WX46QG,4,BUSY,0,0,,Y
CALL9O3YTMXB1U,2025-07-15T11:04:08,AG8Y3ON2,UG,CAMPJ5PHT0HL,LEADB6IIDLRY,5,RING,0,0,,Y
CALL2L5EU9VDOW,2025-07-15T11:09:32,AG9DVELY,ZM,CAMPJIUJV6OH,LEAD2HVNKVON,3,CONNECTED,10,75,CALLBACK,N
CALLB4S4A1JD7P,2025-07-15T11:42:44,AGKMRU4E,GH,CAMPX1945NQ4,LEADG8O8G8HZ,2,CONNECTED,96,72,NOT_INTERESTED,Y
CALLKRV40OUVXV,2025-07-15T11:54:10,AGQUILTE,UG,CAMPJ5PHT0HL,LEADFMW4VCHR,2,CONNECTED,14,44,SALE,Y
CALLJ0NVON15OQ,2025-07-15T12:05:07,AGYFTXDX,UG,CAMPIBLJH75L,LEADO3M25A5P,2,NO_ANSWER,0,0,,Y
CALLRB7VXJ0J3L,2025-07-15T12:10:20,AGPUZHHO,ZM,CAMPJIUJV6OH,LEADYME6PSRB,3,RING,0,0,,Y
CALL5AFKAMRBR3,2025-07-15T12:53:10,AGQ9Y4YZ,UG,CAMPIBLJH75L,LEADHVDO9KHB,1,ABANDONED,0,0,,Y
CALLVF5IHH64Y5,2025-07-15T13:39:33,AGS7P8AT,KE,CAMPLC58DRC1,LEAD79YJ65WP,3,NO_ANSWER,0,0,,Y
CALL4Y4IYL51YP,2025-07-15T13:49:41,AGRBLB8T,UG,CAMPJ5PHT0HL,LEADQCTE9W0A,1,NO_ANSWER,0,0,,Y
CALLNE4GEGTKGA,2025-07-15T13:52:01,AGLSXJXR,ZM,CAMPW2PCN9T8,LEADDJ9DV3UY,1,ABANDONED,0,0,,Y
CALL6L79NYPQ9O,2025-07-15T13:53:44,AGAXVFGI,KE,CAMPVF1T2TAL,LEAD5802XVXI,1,CONNECTED,188,84,WRONG_NUMBER,Y
CALLG6KW2PM9ZP,2025-07-15T14:18:58,AGPCX1AV,ZM,CAMPJIUJV6OH,LEADJ8GOSD3M,1,NO_ANSWER,0,0,,Y
CALLQ6983X45GJ,2025-07-15T14:25:06,AG37A67E,ZM,CAMPJIUJV6OH,LEADRATATJ9A,3,NO_ANSWER,0,0,,Y
CALLOCXBKGW13I,2025-07-15T14:37:13,AG8Y3ON2,UG,CAMPIBLJH75L,LEADGN92F0J3,2,CONNECTED,31,5,NOT_INTERESTED,Y
CALL67VM6UU9TX,2025-07-15T14:39:38,AGNA46N0,GH,CAMP7XVG0FN9,LEADXET8SJTN,1,CONNECTED,44,35,SALE,Y
CALL68DEAW4SMS,2025-07-15T14:40:28,AG10KWCC,KE,CAMPLC58DRC1,LEADLX8UY5VW,1,CONNECTED,29,15,TECH_ISSUE,Y
CALLOPNQR951NQ,2025-07-15T14:47:11,AG29EUQ3,ZM,CAMPW2PCN9T8,LEAD8HQMABSI,2,CONNECTED,147,50,NOT_INTERESTED,Y
CALLVR4C9VP3M0,2025-07-15T14:53:26,AG3RE8HC,KE,CAMPFD0TVBDI,LEADXYCELOS6,2,NO_ANSWER,0,0,,Y
CALLGO1DKCQ4L3,2025-07-15T15:20:17,AGJZTRHX,UG,CAMPIBLJH75L,LEADB3D5050U,2,CONNECTED,10,15,NOT_INTERESTED,Y
CALLNT0Q7H217G,2025-07-15T15:24:21,AG4HKSHR,UG,CAMPIBLJH75L,LEADNIVDCCAZ,2,CONNECTED,52,57,NOT_INTERESTED,Y
CALLG71WKZ6HLE,2025-07-15T15:32:44,AGX5S2U4,ZM,CAMPW2PCN9T8,LEADIFWR0UI1,4,ABANDONED,0,0,,Y
CALLXSLV9K8OSH,2025-07-15T15:43:26,AGVRO5X1,ZM,CAMPJIUJV6OH,LEADY7DV7C9H,3,RING,0,0,,N
CALLHOAXHW2VZ9,2025-07-15T16:03:43,AG10KWCC,KE,CAMPLC58DRC1,LEADB05DWJAT,3,CONNECTED,10,9,CALLBACK,N
CALLOQ170JW7KZ,2025-07-15T16:17:52,AGS7P8AT,KE,CAMPFD0TVBDI,LEADXD7ITQRT,1,NO_ANSWER,0,0,,Y
CALLY2LTUBRW62,2025-07-15T16:19:31,AGO1XQOV,KE,CAMPFD0TVBDI,LEADDJOYOHAZ,1,ABANDONED,0,0,,Y
CALL6TRJS92NI7,2025-07-15T16:41:14,AGZTI89U,UG,CAMPJ5PHT0HL,LEADH3FHVFIJ,4,NO_ANSWER,0,0,,Y
CALLKS4RK4VFOL,2025-07-15T17:05:36,AG0BJHPP,UG,CAMPJ5PHT0HL,LEADJ2O7S3KK,3,NO_ANSWER,0,0,,Y
CALLUS63DC85B5,2025-07-15T17:25:35,AGQUILTE,UG,CAMPIBLJH75L,LEADPW5UESDR,3,CONNECTED,10,23,SALE,Y
CALLCKBNV1E1AQ,2025-07-15T17:29:57,AG81GX5Y,ZM,CAMPJIUJV6OH,LEADLXPOUV75,3,CONNECTED,43,13,OTHER,Y
CALLSPXU0O75PU,2025-07-15T17:31:52,AGYK7E31,GH,CAMP4V30T9NT,LEADU6ZV3IU6,2,NO_ANSWER,0,0,,Y
CALLT8WN4US8GU,2025-07-15T17:36:24,AGZTI89U,UG,CAMPJ5PHT0HL,LEADCY117JW3,1,CONNECTED,164,30,CALLBACK,Y
CALL6WFYTJU0ZB,2025-07-15T17:39:14,AGC9YPC4,GH,CAMPX1945NQ4,LEADQM57FHSF,2,CONNECTED,10,34,OTHER,N
CALLAG8C672CBC,2025-07-15T17:40:26,AGYVKP6E,KE,CAMPFD0TVBDI,LEAD1KDK2YWF,1,CONNECTED,48,11,NOT_INTERESTED,Y
CALLAH9ATV2WV2,2025-07-15T17:47:47,AG3R2DXJ,GH,CAMP4V30T9NT,LEAD30307HDH,4,NO_ANSWER,0,0,,N
CALL2GK10EWYPI,2025-07-15T18:02:11,AGC0VSVI,KE,CAMPFD0TVBDI,LEADHI8H7PR2,2,CONNECTED,43,15,,Y
CALLJPKRSGL2OA,2025-07-15T18:19:44,AG37A67E,UG,CAMPJ5PHT0HL,LEAD0R3SDUDP,3,NO_ANSWER,0,0,,Y
CALLSC3KA8LW46,2025-07-15T18:35:16,AGDGKOU3,ZM,CAMPJIUJV6OH,LEAD7YCIF8R2,5,RING,0,0,,Y
CALLB6VEY2HWU2,2025-07-15T18:49:50,AG59SHE9,GH,CAMP4V30T9NT,LEADQA4P3PRN,3,NO_ANSWER,0,0,,Y
CALLJSQ5MY51ZS,2025-07-15T19:12:50,AG3RE8HC,KE,CAMPPQK51FPK,LEADOTUO4UW5,1,CONNECTED,80,5,SALE,Y
CALLQBDIXA14OX,2025-07-15T19:14:15,AG53A8B5,KE,CAMPXEPQ85JS,LEAD42P31OGW,1,NO_ANSWER,0,0,,Y
CALLYBIEVZEX99,2025-07-15T19:24:58,AGHV163D,UG,CAMPIBLJH75L,LEADHE4H3GM1,1,NO_ANSWER,0,0,,Y
CALLS1W0XL75R2,2025-07-15T19:25:32,AGO6XT8O,GH,CAMPX1945NQ4,LEADXET8SJTN,5,CONNECTED,224,55,WRONG_NUMBER,Y
CALLMCW52MPSBQ,2025-07-15T19:40:54,AG80ZWVH,UG,CAMPIBLJH75L,LEADVGK4Y32H,3,CONNECTED,149,15,NOT_INTERESTED,Y
CALLVLDYVGCA0V,2025-07-15T19:41:18,AG1QOOHF,KE,CAMPVF1T2TAL,LEADRR3VRHXQ,1,NO_ANSWER,0,0,,Y
CALL1LNPXIRSGF,2025-07-15T19:46:49,AGK33AH7,UG,CAMPJ5PHT0HL,LEADC1XX6CWZ,4,NO_ANSWER,0,0,,Y
CALLDUG5L0MRVN,2025-07-15T20:04:55,AGAWRHQS,UG,CAMPJ5PHT0HL,LEADCKHHUZ83,2,CONNECTED,170,32,NOT_INTERESTED,Y
CALLH2C2XAQOQ3,2025-07-15T20:06:50,AGGV3WAG,KE,CAMPPQK51FPK,LEADPJQ50XCX,2,CONNECTED,185,5,NOT_INTERESTED,Y
CALLH25RL86KP8,2025-07-15T20:10:51,AG8Y3ON2,UG,CAMPIBLJH75L,LEADPUT7SSOQ,2,CONNECTED,10,75,NOT_INTERESTED,Y
CALLKPFY3SD4FR,2025-07-15T20:22:21,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADZQAKOIXN,1,NO_ANSWER,0,0,,Y
CALLM3BK9HZNUL,2025-07-15T21:07:23,AGS7P8AT,KE,CAMPFD0TVBDI,LEADET0DY571,1,BUSY,0,0,,Y
CALLFN21IRSUIE,2025-07-15T21:17:59,AG456H95,ZM,CAMPW2PCN9T8,LEAD52F1JOHK,2,CONNECTED,162,6,NOT_INTERESTED,Y
CALLTZO5U7O30Y,2025-07-15T21:34:30,AG53A8B5,KE,CAMPXEPQ85JS,LEADQT0D9TZH,3,BUSY,0,0,,Y
CALLDLBT2LJCKN,2025-07-15T21:36:36,AG8Y3ON2,ZM,CAMPJIUJV6OH,LEAD3IFZXSBC,1,CONNECTED,255,46,OTHER,Y
CALLP1N1V96NIX,2025-07-15T21:40:08,AG4HKSHR,UG,CAMPJ5PHT0HL,LEADF0RIY4KL,2,NO_ANSWER,0,0,,N
CALLCVMPP92GHT,2025-07-15T21:52:08,AGCT71WB,GH,CAMPX1945NQ4,LEADP2E2ASOE,3,CONNECTED,151,32,SALE,Y
CALLQ950F6SA22,2025-07-15T21:56:46,AGGV3WAG,UG,CAMPJ5PHT0HL,LEADVCHRM3WP,6,ABANDONED,0,0,,Y
CALL7HMD66DEXI,2025-07-15T22:30:37,AGJAZF74,KE,CAMPPQK51FPK,LEADV6NYYCJ4,1,CONNECTED,174,20,NOT_INTERESTED,Y
CALLJG1G2KYCG3,2025-07-15T22:37:50,AGO1XQOV,KE,CAMPFD0TVBDI,LEADQCYH207X,1,BUSY,0,0,,Y
CALL5P8C9Q36LJ,2025-07-15T23:00:37,AGJAZF74,KE,CAMPXEPQ85JS,LEADVOCIRBKD,1,CONNECTED,105,11,NOT_INTERESTED,Y
CALLPQNYI6137Q,2025-07-15T23:03:00,AGXTB80U,UG,CAMPIBLJH75L,LEADWJWXZUXS,2,NO_ANSWER,0,0,,Y
CALL3H0NLW7VD8,2025-07-15T23:05:15,AG5HFSH6,KE,CAMPVF1T2TAL,LEADPZTC69QK,1,BUSY,0,0,,Y
CALLPIEPXA82LA,2025-07-16T00:16:26,AG89NZHQ,UG,CAMPIBLJH75L,LEAD6D43I21P,2,CONNECTED,550,14,NOT_INTERESTED,Y
CALLBIINJPK2CK,2025-07-16T00:49:54,AGJAZF74,KE,CAMPFD0TVBDI,LEADGNPYHRFO,1,NO_ANSWER,0,0,,Y
CALLZJDCY98QHS,2025-07-16T01:04:13,AGN8S7YV,KE,CAMPPQK51FPK,LEADTI1RIMVN,1,CONNECTED,117,43,CALLBACK,Y
CALLVZO05D8L8D,2025-07-16T01:21:22,AGNADA1K,KE,CAMPPQK51FPK,LEADARPYYFGT,3,CONNECTED,35,63,OTHER,Y
CALLHQRQT5LUGY,2025-07-16T01:23:38,AG3H93SI,GH,CAMPX1945NQ4,LEADA44TBIDS,3,CONNECTED,18,5,OTHER,Y
CALLAVPX0X1CCE,2025-07-16T01:29:21,AG5U2691,UG,CAMPIBLJH75L,LEADPARSG70S,3,ABANDONED,0,0,,Y
CALL47CNC2UM4Z,2025-07-16T01:31:45,AGX7X8W4,UG,CAMPJ5PHT0HL,LEADXLSRVP0I,2,CONNECTED,400,30,WRONG_NUMBER,Y
CALLIB204ZGN65,2025-07-16T01:38:36,AG8GX8M8,KE,CAMPVF1T2TAL,LEADPJQ50XCX,2,CONNECTED,306,56,TECH_ISSUE,Y
CALLJ52Y8JIKMP,2025-07-16T01:43:44,AGC3V8MO,KE,CAMPVF1T2TAL,LEADRNU851V9,1,NO_ANSWER,0,0,,Y
CALLSHUSDCAX13,2025-07-16T01:52:19,AGLW3ZFE,KE,CAMPFD0TVBDI,LEAD19ARSOZ9,3,BUSY,0,0,,Y
CALLC6SUMITC37,2025-07-16T01:52:54,AGGJN567,GH,CAMP7XVG0FN9,LEAD1PBCD6FX,1,NO_ANSWER,0,0,,Y
CALLFOKYZW9SKM,2025-07-16T02:10:25,AGRBLB8T,UG,CAMPJ5PHT0HL,LEAD6WAFFTOU,3,CONNECTED,22,18,NOT_INTERESTED,Y
CALLVZSLT6949Q,2025-07-16T02:14:36,AG0BJHPP,GH,CAMP4V30T9NT,LEADA5XIN9DL,3,NO_ANSWER,0,0,,Y
CALLJ87WLYZFPP,2025-07-16T02:25:16,AGS7P8AT,KE,CAMPFD0TVBDI,LEADBEAWQW29,2,RING,0,0,,Y
CALL1V53HD78RS,2025-07-16T02:41:47,AGVRO5X1,UG,CAMPIBLJH75L,LEADVNNVBZW5,3,CONNECTED,105,18,NOT_INTERESTED,Y
CALLIOKSA1334H,2025-07-16T02:42:24,AGQUILTE,UG,CAMPIBLJH75L,LEADTTSW5EJR,1,CONNECTED,31,47,CALLBACK,Y
CALL41FM7ZTT6Y,2025-07-16T02:49:48,AGQRNV3H,UG,CAMPIBLJH75L,LEAD5WL0JD0I,4,NO_ANSWER,0,0,,Y
CALL8ITNOLVOOK,2025-07-16T02:51:02,AGYJEEDP,UG,CAMPJ5PHT0HL,LEAD4QGM5V2W,2,BUSY,0,0,,Y
CALLPE5U6G9Y5F,2025-07-16T03:02:46,AGS7P8AT,KE,CAMPLC58DRC1,LEADRNNEZTEE,1,NO_ANSWER,0,0,,Y
CALLHV9SAHJPVK,2025-07-16T03:22:56,AGIPG6A2,ZM,CAMPJIUJV6OH,LEADA7DZVHLT,3,NO_ANSWER,0,0,,Y
CALLG2FN8QJA41,2025-07-16T03:29:04,AGKHYB0R,KE,CAMPXEPQ85JS,LEADKHG4G7NI,1,ABANDONED,0,0,,Y
CALL4GBYJKZP2J,2025-07-16T03:46:26,AGD3PYDR,UG,CAMPIBLJH75L,LEADK01L0VDP,2,ABANDONED,0,0,,Y
CALLR7ZUA8QZA9,2025-07-16T04:07:02,AG1QOOHF,ZM,CAMPJIUJV6OH,LEADYVBNUZ2K,5,CONNECTED,147,5,,Y
CALL7AR00NHPA1,2025-07-16T04:15:10,AGN8Z79N,UG,CAMPJ5PHT0HL,LEADCSOTDHHL,1,CONNECTED,27,43,,Y
CALL1Z7U36BZC4,2025-07-16T04:33:39,AG3H93SI,ZM,CAMPW2PCN9T8,LEADHI0EZF0Z,2,ABANDONED,0,0,,Y
CALLCZRYEZDEN6,2025-07-16T05:08:33,AG8BZBO3,GH,CAMP4V30T9NT,LEADR64DPJA1,5,NO_ANSWER,0,0,,Y
CALLID1WVEJE0C,2025-07-16T05:10:23,AGYVKP6E,KE,CAMPPQK51FPK,LEADBL6F6FU5,1,CONNECTED,22,10,NOT_INTERESTED,N
CALLODYIPVCHU8,2025-07-16T05:10:40,AGFBF4FK,GH,CAMP7XVG0FN9,LEAD1Z322KAI,1,BUSY,0,0,,Y
CALL4497U0PQWE,2025-07-16T05:11:41,AGZTI89U,UG,CAMPJ5PHT0HL,LEAD1D2MRMTX,4,BUSY,0,0,,Y
CALL2HSPUDWDU4,2025-07-16T05:21:44,AG5H9H4Y,KE,CAMPXEPQ85JS,LEADT34DF163,1,NO_ANSWER,0,0,,Y
CALLVM629NO0EE,2025-07-16T05:30:48,AG3RE8HC,UG,CAMPIBLJH75L,LEADMYLQJJBF,4,NO_ANSWER,0,0,,Y
CALLQ7MWE9IFP9,2025-07-16T05:37:02,AGJZTRHX,UG,CAMPJ5PHT0HL,LEADPUT7SSOQ,2,CONNECTED,70,30,NOT_INTERESTED,Y
CALLW7W0K26BPL,2025-07-16T06:20:28,AGJAZF74,KE,CAMPVF1T2TAL,LEADZ7CN0EQW,2,NO_ANSWER,0,0,,Y
CALLTFOO53PO71,2025-07-16T06:20:58,AGN8S7YV,KE,CAMPXEPQ85JS,LEADPLFE19BC,3,CONNECTED,281,15,NOT_INTERESTED,Y
CALLWH9WRKVBDX,2025-07-16T06:56:56,AGYVKP6E,KE,CAMPFD0TVBDI,LEAD9MO1RTSX,2,ABANDONED,0,0,,Y
CALL4NB8X1KGUD,2025-07-16T07:04:38,AGXOWRG1,GH,CAMP7XVG0FN9,LEADQMWMLN2V,2,NO_ANSWER,0,0,,Y
CALLP8FWPRGAP6,2025-07-16T07:21:57,AGFOL4VF,ZM,CAMPJIUJV6OH,LEADW0GKEJZX,2,NO_ANSWER,0,0,,Y
CALLTCHRQU3JAV,2025-07-16T07:30:22,AGIMNSCH,KE,CAMPVF1T2TAL,LEADFFLZM764,1,CONNECTED,10,20,NOT_INTERESTED,Y
CALL2UFXH52BBC,2025-07-16T07:32:15,AGGPP3SU,GH,CAMPX1945NQ4,LEADY20479T6,1,NO_ANSWER,0,0,,Y
CALLUQKFUQLZ9O,2025-07-16T07:46:25,AGN385C6,ZM,CAMPJIUJV6OH,LEADGB93WKCS,4,CONNECTED,56,21,NOT_INTERESTED,Y
CALL82C2ASVO7K,2025-07-16T07:52:30,AG5H9H4Y,GH,CAMP7XVG0FN9,LEADA27F8LWV,3,NO_ANSWER,0,0,,Y
CALLEPEOG9DLSA,2025-07-16T07:54:05,AG3X9DW7,UG,CAMPIBLJH75L,LEADMCIE4ACJ,1,ABANDONED,0,0,,Y
CALL3R037ODN65,2025-07-16T08:02:58,AGV1FFOF,GH,CAMP4V30T9NT,LEADCKWDHX5W,3,NO_ANSWER,0,0,,Y
CALLKJVYF9AKOE,2025-07-16T08:21:23,AG53A8B5,KE,CAMPFD0TVBDI,LEAD0NUSG9L9,1,CONNECTED,212,12,SALE,Y
CALLT62HBA3I98,2025-07-16T08:21:24,AGN8S7YV,KE,CAMPVF1T2TAL,LEADKLV69EOX,1,CONNECTED,13,35,NOT_INTERESTED,Y
CALLAIR8D2SPLC,2025-07-16T09:07:39,AGLW3ZFE,KE,CAMPVF1T2TAL,LEADYQ6WW8YL,1,ABANDONED,0,0,,Y
CALLEGJ35JD48E,2025-07-16T09:56:13,AGP62LTG,GH,CAMPX1945NQ4,LEADGAZU41UG,1,NO_ANSWER,0,0,,Y
CALL9SA7YO5215,2025-07-16T10:01:04,AG3H93SI,ZM,CAMPW2PCN9T8,LEAD6DQA4SVK,3,CONNECTED,198,5,SALE,Y
CALLRXG4ZSBXEL,2025-07-16T10:09:28,AGO6XT8O,KE,CAMPPQK51FPK,LEADKLJ670LJ,1,RING,0,0,,Y
CALLAF7KEL27VX,2025-07-16T10:25:48,AGHJQMQU,KE,CAMPPQK51FPK,LEADS0MWKOG0,1,NO_ANSWER,0,0,,Y
CALLWRXYL84Q34,2025-07-16T10:58:20,AGO1XQOV,KE,CAMPVF1T2TAL,LEADXET8SJTN,1,CONNECTED,113,106,TECH_ISSUE,Y
CALLI9D9ZSDVFQ,2025-07-16T11:02:20,AG37A67E,ZM,CAMPW2PCN9T8,LEADEWXQPF0Q,3,ABANDONED,0,0,,Y
CALLIIVA9BGEPL,2025-07-16T11:06:42,AG5HFSH6,KE,CAMPFD0TVBDI,LEADMYLQJJBF,1,CONNECTED,236,30,,Y
CALLSWMMZYL25K,2025-07-16T11:19:22,AGHJQMQU,KE,CAMPXEPQ85JS,LEAD6OQE09O8,2,CONNECTED,14,5,NOT_INTERESTED,N
CALLBR9YVY0D6Y,2025-07-16T11:22:15,AGR0DHAM,GH,CAMP4V30T9NT,LEADE4VZN8Z4,1,NO_ANSWER,0,0,,Y
CALLG9Q1M62YEO,2025-07-16T11:25:16,AGGV3WAG,KE,CAMPXEPQ85JS,LEADR9CFWOW7,1,CONNECTED,287,6,,Y
CALLXIPE46IVAO,2025-07-16T11:49:43,AGN8S7YV,KE,CAMPFD0TVBDI,LEAD42P31OGW,1,BUSY,0,0,,Y
CALLF7C960HLXP,2025-07-16T11:52:40,AGS7P8AT,KE,CAMPVF1T2TAL,LEADXPQ5BO20,1,CONNECTED,124,12,NOT_INTERESTED,Y
CALL5DTAHI0718,2025-07-16T12:16:20,AGGRRQ01,GH,CAMP7XVG0FN9,LEADHOJALBH1,1,NO_ANSWER,0,0,,Y
CALLTQ66G08JHS,2025-07-16T12:26:28,AGN8S7YV,UG,CAMPJ5PHT0HL,LEAD80IUGA4F,6,BUSY,0,0,,Y
CALL3M1GPY5Q8B,2025-07-16T12:47:40,AG2NAFH6,UG,CAMPJ5PHT0HL,LEADW7S43ICE,2,BUSY,0,0,,Y
CALLAR1PV9YMU6,2025-07-16T13:09:54,AGS7P8AT,KE,CAMPLC58DRC1,LEADRV68JQ12,2,CONNECTED,85,13,WRONG_NUMBER,Y
CALLFW21KMN17P,2025-07-16T13:41:27,AGYQO89L,ZM,CAMPW2PCN9T8,LEADWJVIE6DU,3,NO_ANSWER,0,0,,Y
CALLR7GMMQNWEJ,2025-07-16T13:51:47,AGKDM6Z6,ZM,CAMPW2PCN9T8,LEADBA2MT4C4,4,CONNECTED,35,12,NOT_INTERESTED,Y
CALLLG08E077UP,2025-07-16T14:05:28,AG81GX5Y,GH,CAMP7XVG0FN9,LEADSLHGMRZZ,1,CONNECTED,92,110,OTHER,N
CALLQMUGI3J3LW,2025-07-16T14:05:50,AGNA46N0,GH,CAMP7XVG0FN9,LEADQB166XTF,2,CONNECTED,220,25,CALLBACK,Y
CALLA123NCRJAV,2025-07-16T14:26:48,AGE1KLYR,GH,CAMP7XVG0FN9,LEADZ48EGP15,2,BUSY,0,0,,N
CALL9XUIFTH16L,2025-07-16T14:39:45,AGIPG6A2,GH,CAMP4V30T9NT,LEADUQAAJ84R,2,CONNECTED,13,22,NOT_INTERESTED,Y
